你好请讲其他 喂您好 先生嗯请讲 你帮我查一下我这个手机呃订了哪些套餐能看得出来吗 这边帮您看了一下有收费的业务套餐费一个月八十八然后这边有一个来电提醒一个月三块钱然后有一个彩铃六块彩印三块手机阅读六块没有其他扣费了 彩铃六块六块是什么东西啊 彩铃六块钱手机阅读六块彩印三块这些业务要取消吗 什么阅读 
您好请说 哎行我帮我查一下我现在人家定呢是不是十八元那个套餐套餐 恩对是的 那你帮我查一下 您的套餐是一个月十八元的套餐呀 噢我是九月份开始的那种昨天我查了一下金额还是扣掉一个那个五十八元套餐套餐 对啊您是刚刚这个月才改过来的上个月还是五十八的套餐 卡上个月还是五十八元套餐那这个月开始就是那个十八元的套餐是吧 
啊 先帮我查询一下啊你好帮我看有没有增值业务帮我关一下好的请您先稍等现在为您转接嗯嗯啊诶您好感谢耐心等待我帮您查一下本机这张卡目前没有开增值业务您目前是一个十八块钱的套餐 诶那我这个月用了多少钱啊 好马上为您查看好谢谢特别嗯先生您这个月就扣了一笔十八块其他任何费用都没有产生那上个月呢 恩 那个请稍等剩余四十八块 块噢这么操作的话 诶对够用哈恩好谢谢好的不客气祝您生没 
您好请讲 哎你好嗯我现在这个套餐不是是十八的吗是吧 对呀二十八的先生 二二十八的哎那我想题嗯我想换个你的那个现在三十八的套餐有没有一个新套餐我们这边可以换啊 噢有一个新版三十八套餐就是有三百分钟打电话跟一点五g流量这个是吗 对 噢呃我帮您试一下能不能改噢它能改的话就从下个月一号开始生效那您先稍等一下 嗯嗯 
嗯嗯 您好还需要什么帮助 你好 喂啊您好需要什么帮助我我我我是那个办了一个十块钱的那种流量包是不是 呃对就是您有个十块流量包下个月不要了是吗 哪里我现在我就不用了 可以啊那下个月就十块的流量包我们帮您取消好了 啊对对对对好谢谢啊 
您好高兴您服务 哎你好给我查一下那个本机那个 呃是什么套餐呃本机是三十八块的套餐有包括那个来电显示五百兆流量跟一百分钟通话的 噢有五百兆啊 可以是的 哎它是赠送多少分钟啊 有一百分钟 就一百分钟啊恩对二他跟我查一下我这一个月的话费出这么多怎么要到哪里去 
您好请讲 喂你好你能帮我看一下我现在这个移动用的是什么套餐吗 呃我帮您核实八十八的这款 等于那我用套餐能改吗嗯 可以呀您要改什么样的 噢那它现在那个最低消费的是什么套餐 八块钱的没有流量 八块钱的没有流量了然后通话数啊 
您好对喂您好我想问一下我这手呃这个号码的宽带是到什么时候到期 二零一九年四月一号到期 二零零九年十月一号 嗯那不是的 它有一个那个噢那就是连那个电电 联网电视也是一起的 噢那我现在就是要改套餐就改不了了 改哪个套餐 
您好请讲 哎你好呃我就是想问一下我这手机现在目前是什么套餐噢就是二十八是十八块套餐噢那都没有流量了是吗 有有一百兆 噢就只有一百兆是吗嗯对 不过你办这个有个活动它还送了两g省内流量您在省内的话这个等于二点一g了 噢对啊我现在想好像有发一个过来然后我就想我好像没有这个那这个是到什么时候不到这个月吗这个交易号到十二月噢一点十一月结束噢没什么事噢好好嗯谢谢啊 不客气祝您生活愉快 
嗯什么您好请说 您好嗯请说 查一下我这个本机的套餐是什么套餐呃请稍等一下号码才能查询女士您好咱们这个号码是五十八这个飞享套餐的恩那里面有包括什么里面包括是有一百分钟全国通话五百兆国内流量 这样一个 您好一百分钟五百兆流量但是它之前噢给您另外赠送那个流量那个礼包就是会每个月的话额给您多赠送那个有两千多兆的一个省内流量的还另外给您多赠送了一个三百分钟本地打国内电话的分钟数的没收到什么时候到明年七月一号噢噢哦还需要什么其他帮助呢嗯还要别的帮助吗女士啊没有谢诶好不客气噢好祝您天天开心 
您好很高兴为您服务 诶你好我问一下现在还有什么套餐啊 您说本机有开通什么套餐啊不是 就是那种全球通三八五八套餐的那个什么分钟数跟流量是不是啊那这个也很三三八套餐的好像是有一点五g流量是吧 对这种要十八二十八才能改那您以前是五十八如果想要改要到营业厅看下能不能改 我还要去营业厅看能不能了 嗯对最低都要 改的套餐就不用不用不了啊 
很高兴为您服务您好 诶您好帮我查一下这张卡都有为什么套餐我说还有什么订什么那个号 好稍等一下啊您的套餐是十八块钱的套餐啊噢 好这个其他的 好 然后还有什么这个是小孩子卡 哎暂时没有其他的收费业务了 噢我看到这个彩铃的声音我打的时候 
您好很高兴为您服务你好那个好像我有开通那个彩印你帮我看一下 好的要关掉是吗 对不要了 好的您不要挂机我给您关掉了 嗯已呃已经关掉了是吧 是没错还有什么可以帮助您 彩铃有吗 彩铃您这个号码没开通 
您好很高兴为您服务 诶诶香村这边睡觉诶这个手机不是有一个什么威一天套餐的是不是 额vip是的有 诶那个帮我取消掉吧这个好像没用啊而且你这个到到校讯通不的也帮我取消掉啊 就是您那个被扣提公司跟泉州大学网这两个都帮您取消是吧先生 诶对对对对它说什么vip已经取消掉了那那个 上交讯通也帮您取消掉好的您稍等现在为您办理 东西 
嗯嗯您好很高兴为您服务您好 帮我查一下本机什么套餐啊 本机号码现在用的是超级四g全家统套餐一百八十八的 一百八十八的是啊 对对 那我这个每个月通话费几分钟啊 一千两百分钟国内通话 然后 
你好请说对你好 喂 呃您说 哎你是说改了我现在不是改成那个十八元的套餐的那个吗 噢对下个月没错费了 那接听要不要 不用啊它那个全国接听都免费 噢噢接听免费把这两毛九三 
喂您好请讲 喂你好我想问一下我这张手机卡的套餐是哪一种 十八块钱的飞享套餐呃 就是说我这个流量现在流量卡可不可以改成存流量的这张卡 跟流量的话那就是五十块钱的套餐它是两g的 块你们态度有两张卡嗯哼没收少一点嘛因为我就觉得都您现在用了多少流量呢我因为我有一张卡它是校园套餐但是您要告诉我这张卡您需要用到多少的流量就可以了嗯再多五百兆这样子 五百兆的话那就办三十八元的另外一个新版本它有一点五g的流量 诶那你们你们你们移动没有推出什么流量卡可以的你们有没有那 
你好 诶你好帮我看一下呃我的手机有什么功能要是什么的 马上帮您看一下您这边的话有个来电提醒您要吗一个月收您三块钱还有个彩印也是一个月收您三块钱 可以取消了吗要帮我取消吧 可以那我这边帮您登记噢我这边看了一下因为参加活动的所以说我都没到期我们这边取消不了 噢那帮我预约取消吧 恩那您看一下我这边稍等帮您预约一下噢这样的话我们帮您报后台去帮您申请取消嗯嗯恩那还有什么可以帮您呢然后 那你下个月就不用打电话来了噢 
您好请说 喂 您好 你你能不能帮我查一下我手机套餐有什么套餐可以呀 您现在是我们全家统的一个四g套餐一百八十八块有个两块钱的来电提醒另外您这之前有参加一个活动赠送了一个七十元两g的流量 活动 这个是到十二月一号到期已经帮您设定好自动取消了其他的业务就没有了 嗯好可以可以可以我知道了谢谢你 
您好请讲 诶你好你帮我查一下我这个卡现在是什么套餐 您现在这个三十八元的一百分钟通话五百兆流量跟来电显示 噢好谢谢啊嗯不客气 还有什么帮您的吗 没有啊 
您好请讲 诶你好我想问一下我这这个号码有没有开通国际漫游呢 嗯给您看一下您好有的 有是吗 好好呃不客气要漫游到哪里吗这个要跟您介绍一下吗 噢不知道好像有做有人我也不知道来 噢恩好那您如果有需要的话再来电咨询一下还有什么可以帮您 呃没有了 
嗯嗯您好请讲您好 您好 诶我这里面有开我前天有开一个什么套餐啊 什么宽带的九十九的套餐下个月生效的能不能帮我取消啊 本机这个号码吗 对 我帮您看一下您稍等先生你好本机没有看到有开通的记录啊您在哪里开的 噢九十九的套餐没有开吗 
您好请说 哎你好你能帮我查一下我这个这个手机号它套餐是什么套餐吗 一个月是飞享八元的套餐一个月八块钱 里面包含什么吗 有三十分钟通话来电显示 就这样子是吧 呃对啊 其他没了是吗 
你好 喂您好请问本身什么套餐 现在你就是用了一百三十九套餐女士 一百三十八吗 呃一百三十九 一百三十九宽带套餐了他说这个套餐还有其他业务吗 其他的稍等对啊嗯嗯我在给您查询稍等一下嗯 嗯 
您好您请说 你好我想请问一下我这个诶套餐里面怎么还会我是幺八八套餐嘛 对 然后里面还有一个移动数据套餐七十块是什么的 这个七十块钱的是暂时在二零一七年的一月二号的时候给您做活动也就是说您只要每个月承诺保底七十块钱以上套餐那我们每个月呢就会给您赠送这个七十元的两g流量先送一年的时间一年之后呢会自动取消 我等于说七十块我交完它里面返还的是不是这样讲 嗯他们先返还再扣费的 信用卡要收费 
哎你好我想问这个号码有没有开国际漫游啊 噢您这边稍等我帮您看一下哈噢有的先生已经有开国际漫游了 那还有没有开那个一百六那个什么漫游包 有有开那个五天的 噢也开了噢 
您好请说 呃您好我想问一下我这是从十月份开始不是办了这个我五十八元的套餐吗 嗯 这里面有没有包括来电提醒呢有没送不要 来电显示有送来电提醒没有 噢那可以那麻烦你帮我把开通的来电提醒还有咪咕阅读跟彩印业务都给我删掉啦 好麻烦您先稍等一下哎来电提醒取消是马上取消马上不能用的没关系是吧 噢没关系然后那个语音输阅读还有彩印业务也需要 
您好请说您好 诶你好我这个号码有什么套餐啊 号码现在用的是一个五十八块钱的套餐 呃里面有什么项目的 一百五十分钟一百五十兆的流量来电显示功能 一百五十分钟一百五十兆 呃对是的来电显示功能 来电显示功能短信有 
您好请讲 啊你好我想嗯嗯你好我这个手机是八十八套餐是吧 我肯定对是的 使用流量是五g我最低八我这个一千兆如果说 对对五千兆在福建省用的 在福建省人在什么地方用我知道每个福建省 可以我下个月福建省啊整个福建省就可以 打的话就是八十八 
您好请说 喂你好我问一下这个我这个手机的话现在任何那个有能能不能收得到啊我以为我开呃 有人的话他在工台上的话是没有信号的 然后就说 到了日本的时候你就接收到日本的信号到时候可以用它们当地的一些网络 噢不是我是我不是网络电话我我已经开通的规定以前是开通了国际长途现在给我看一下有没有开通呢 您稍等一下噢是日本或者说您就是国际漫游的话开通国际漫游功能您已经开过了您这号码的话如果去日本打电话也可以打就是接听电话是九毛九呃不是我看一下日本的资费你等一下 噢 
您好高兴为您服务 他问一下我这有开通来电显示 我看一下 就 来电显示没有开 要不你给我看一下 呃要 打回 
您好请讲 喂你好 喂你好我 我那个有一个套餐吧 嗯飞享套餐 可不可以把它关掉不用 呃它这个不算套餐啊它这个是算基本包您这张卡的基本月租那种就是说您改成三十八的您可以把它改低一点像十八二十八的都有 为什么我这个卡那个飞享套餐是三十八的 
您好请说 呃您好帮我看一下我这个号码就是有没有什么东西我想转个套餐里面有没有什么东西绑定的 您现在这个号码目前没有什么活动绑定套餐更改都可以随意变更那些 哦没有是吧 对没有限制噢好谢谢哈不客气还有什么可以帮助您 
您好请讲您好 你好帮我呃你好帮我查一下这个我的手机上面开通了什么游戏和那些别的那个套餐没有 好请稍等好谢谢嗯不客气您好您这边没有开什么游戏啊您就九块钱的套餐然后有一个流量的话一天就扣您一块一天有五百兆的省内流量 呃没有开通没有开通也也没有开通qq啊 没开流量就不扣不扣一块钱了您就固定套餐费九块 嗯还有别的游戏没有啊 没有别的游戏 游游戏没有开通啊 
您好高兴您服务 诶您好您帮我看一下噢我目前这个号码有绑定另外一只迷你wifi的号码那我想查一下那是你外地号码他最近又多了我五百兆的流量包是送的还是什么 用那个手机号码的服务密码吗 有的 手机号码报给我一下好吗啊那你等一下 好 哎对 再见 
您好很高兴为您服务 诶你好我想问一下我这张卡有没有绑定什么业务啊 好的稍等一下呃帮您查了一下是办理十八元的一个套餐还有健康课堂每月五元其他没有什么业务了 噢可以帮我把那个健康课堂取消掉吗 好的立即失效啊 啊行行行那麻烦你了噢 恩不客气可以了还有别的可以帮到您的吗 啊那不用了不用了谢谢了 
你好请说 喂你好 诶您好 呃你帮我查一下我这是什么套餐 呃这张卡是十八元的一个套餐 啊 十八元的套餐月租十八里面送通话一百分钟本地打全国电话分钟数 一百兆流量跟来电显示哦那我不知道流量你帮我改成八元套餐 
您好请说 那个我这本机是那个移动数据关掉了 我帮您看一下 噢 呃对这个月上网功能关掉了下个月又打开 哪个什么时候打开 下个月因为您这个月没有流量下个月改的套餐有流量 噢是套餐下个月生效是吧嗯 
嗯嗯 您好高兴为您服务 哎那个帮我查一下我手机里面有开通一些什么业务 消费方面的话除了三十八套餐之外有个宽带的活动然后来电显示在您三十八套餐里面有送就不会另外收费其他的话就一个彩铃六块钱目前看了一下一个家庭网暂时没有别的女士 噢那个彩铃能帮我关掉吗 稍等一下取消的话下个月一号失效如果个人歌曲也会取消掉好吗 好可以啊 请稍等给您发过去了 
您好很高兴为您服务 我想问一下问一下我现在用的是什么套餐嗯用的是什么多少块的套餐 八十八了 八十八块的是吧 嗯八十八的 八十八然后还好像还订了一个五十g的流量是吧 呃对订了一个五十元的 好的然后这五十元什么时候到期啊 
嗯哼你好您好请说 啊你好你帮我查下我这个套餐是多少的月租是多少的 您的月租是五块钱的每个月通话保底消费十五块钱 噢那你帮我看一下我这个月具体钱用到哪里去了扣了那么多钱啊 嗯这个月账单我查了一下流量扣费扣了九十块一毛三 呃上网被扣了九十几块是吧 对是的其他都是通话费用 噢 
您好您请讲 喂你好 你好 诶我这个我这个手机现在还有没有那个送那个流量了 嗯嗯本机这款套餐里面的话呢是没有流量的然后您这个之前有本月有赠送到一些流量两个省内的一g流量到月底为止 到这个月底是吧 恩对是的 它是赠送的是吧 
您好请讲 喂你好请帮我查询一下我这个里面有没有什么网络套餐啊什么为什么我这个网路一直不能用帮我查询一下 您三十八元里面五百兆国内流量可以用啊您现在上网上不了是吗 对 手机关闭但是 四g的我都已经开了四g的但是还是不能用 开了四g还是不能用 对对对还是连接不到网络 
你好 喂你好 就哎 我想问一下我我这个就是之前开通的宽带是吧您 去问这个本机号码没有开通宽带是吗 已经开了但是说我就前段时间不是因为连接上网的时候今天安装好之后能够用时间就老是要断开然后前几天来确认一下现在又变成连上上不去啊网速特别慢这什么原因 那没关系我这边帮您转接宽带专家让他帮您处理一下您宽带的问题哦哦那您电话别挂机帮您转接 
您好请说 哎喂你好帮我看一下我这个月我这是什么套餐呢 好的您现在是九十九套餐那里面是全国通话两百二十分钟七百兆流量跟宽带 两百二十分钟啊 对 一百兆 对 不是我这个不是装宽带有送分钟数这些的吗没有吗 
您好很高兴为您服务 喂你帮我查一下这个我根本都发了一个什么信息说是什么二十四块钱什么流量包啊 帮我全部扣掉啊二十四块钱有一个是爱奇艺的二十四块钱的流量包您这边帮您查看在十月十八号的时候申请今天申请了一个二十四块钱的二g流量包有三十个g的定向流量可以在爱奇艺这个网站上在线播放视频的时候用 我不要这个流量包啊不要了 那我这边帮您登记下个月取消掉好吗 马上取消掉因为我这我这边这无缘无故发发一个什么这个可以给我嘞这个 这个您刚才有没在手机营业厅上办理的或者是你们在埃及一下就是看的时候有点播办理的 没有啊 
您好请讲 喂几千啊我想问一下我我这个这个号码是有订购一个什么五十元那个流量包的 呃没有五十元的是订的是三十块钱的五百兆这个是做活动的那我现在这边给您查看了一下呢这个活动呢是到就是下个月它就会自动关了就是您自己另外购买的就直充包您除了三十八套餐之外没有其他的那个业务啊 其他没有了 对您就一个三十八套餐 噢好好 诶好还有什么可以帮到您 噢其他没了 
您好什么可以帮您 嗯我想请问一下我这个号码它的套餐是怎样的然后呢 因为套餐是最低的八块钱的套餐嗯它有 不是其他的吗比如说流量什么还要噢就是 帮您看了一下流量的话没有位客户这个手机没有办理流量它只是这个月的话有办了一个是一g的二十四小时流量包十五块钱然后有效期的话到明天早上的十点五十三分截止因为那个那这个 可是我查的话它好像还有其他的 那我可以我可以帮把这张卡能办理最低套餐吗 请稍等帮您查看一下可以啊可以变更到十八块钱的 
您好请讲 喂你好你帮我查一下这部手机它有哪些套餐 稍等一下我帮您查询一下 好喂你好 查询本机您现在正在用的是十八元的基本套餐两块的来电提醒呃然后呢 的还有这么一 还有一个五块钱的一短信天地还有一个二十元的是讯中国其他没有了 那这两个能帮我取消嘛就那个二十块的二你说二十块钱的什么 
下午好您说 喂你好 您好 哎我这个手这个号码好像还有开通一个那个校讯通的是不是你帮我看一下 我看一下是的有开通一个校讯通加包 呃我那个校讯通我不要了可以取消掉吗 好的帮您取消下个月没有了 的那个校讯通根本上没用 
您好请讲 你好你好问一下就是说我的手机上的是什么套餐 呃先生您这是无线通的一个基本套餐您这个套餐的话就是一个无线通的一个基本套餐这个名称而已就您的月租费的话一个月是五块钱然后要求您每个月通话保底消费十块钱 月租五块多 嗯对月租费五块钱然后再其他县这边打本地移动电话两千分钟 哎 对要求你每个月打电话打十块那来电显示的话是三块钱 呃总共一个是五喂来电显示三块这就保底消费十块 
嗯好 哎 情况 你好 啊嗯 吧哎诶您好很高兴哎你好你好帮我本机的为幺八飞享套餐 噢那个是一百分钟一百兆流量 噢好我知道好帮您改一下 
谢谢啊您好请讲 诶你好我这个号码有开通了哪些业务啊 诶好稍等我查询一下噢嗯嗯就一个八块钱的套餐噢其他没有 怎么没有了但我一个月我我这是我老爸的卡他他说有一个八块钱套餐怎么一个月会消费三十几块钱话费 嗯上个月消费三十几是因为她这边除了基础套餐有点播到一些业务吗扣掉以及打电话超出的费用啊这样子噢那一号到现在的话这个月就扣八块钱没有产生其他费用的 噢那其他的其他什么东西的有没有是已经关掉了还是 关掉了订都取消 我已经取消了那现在现在就剩一个来电跟那个 
诶您好 喂你好 诶您好 嗯我这个刚刚查了一下那个什么你帮我查一下开通了什么都开通了什么服务 好没问题您稍等我帮您查呃本身套餐是五十八的啊一百五十分钟一百五十兆额外是嗯这些动漫的还有视频的这个给您关掉吧好吗 不是啊我我我把是用的这个老人机他都不知道什么服务你怎么无缘无故帮我开通那个 那个是之前参加活动订购的呀 那不是次月就咨询了然后没有没有 
您好请讲 诶你好 嗯 你好诶我问一下我这个卡基础套餐是什么套餐 基础套餐是吗可以我给您看一下稍等嗯您的基础套餐现在是十二块钱的月租 十二块钱月租它是有一个它是一个什么合约的是吗 合约吗我看一下 你们还没有返还的嗯可以这样吧啊 
噢 您好请讲 喂你好帮我看一下我这个手机上网功能没有关掉 好的您稍等一下噢这么 你好哎屏蔽不了 已经关掉了上网功能关掉了 正常功能帮我反过来 好的好的我帮您转语音您输入下业务密码吧我帮您打开好吗 
有什么可以帮您 喂你好 您好请说 停机你帮我查一下我这个月什么办理有没有什么别的话费再用 请稍等帮您查看一下这个月主要是自己套餐费以外还有些宽带的安装费用啊然后就没有其他的了 噢那都那流量还有多少 这个月上网流量是吗 嗯嗯 
嗯嗯您好请说 那个帮我查一下就是说我这张卡的增值业务有哪些 好的这个号码需要付费的一个是每个月九块钱的月租除了月租收费以外的话还有一个是来电提醒三块一个月以及是有一个当时有一个是买卡的时候赠送一个彩印跟咪咕音乐彩铃功能这两个服务他是买卡给您赠送使用三个月除了这些以外的话这个月还有赠送一个两g流量包下个月会自动关闭其他没有那就 那就是说彩印和那个是三个月期间话费是扣我这边的还是那边 而且在这三个月的费用都是我们公司帮您付不用您付费吗 噢那行那那先这样子 
嗯嗯早上好您说 我我手机上有什么扣的套餐吗 呃五十套餐啊来电提醒还有彩铃包和一个彩印包 彩印包什么东西啊 彩印包没有是彩铃包是村 好其他没有吗 其他没有 噢你帮我查你帮我改成什么怎么是一一个月的话有通又可以打电话然后流量比较多的套餐 
您好很高兴为您服务 诶我想诶你好我想问一下那个我这个包月的好像他们应该是包月吧他一个月五十块钱一g的它到这个月月底是吗 对它会自动取消的已经到期了您登记过了 噢就十月份它自动取消了噢对十一月份就已经没有了就不再扣了噢十月份现在这个是这个月就是 七月份您这个月对对对 噢那还有一个诶我那个五百分钟用完还有个三百分钟是吗 对您自己那个五百分钟是在本地打全国电话的用完之后您自己套餐八十八的还有个三百五十分钟 噢三百五十分钟是吧对对对噢行行行好的 
您好请说 哎你好我想问一下本机这个号码那个开通有没有开通两城一家 两城一家您稍等我看一下哎您现在没有开两城一家现在也不需要了全国拨打一毛九全国接免费您还有全国两百呃您还有全国三十分钟的分钟数不用开 噢对因为我噢没有开是吧因为我原来有开我我忘记我有没有把它取消掉了怎么会到时候如果那个漫游自己自己取消掉行吗 噢那个像那个业务停办了它自动关掉了吧应该欧好 其他没事 
您好您请说 你好请帮我查一下我这个手机还有其他业务吗 您这个号码是三十八元钱的飞享套餐有一个流量套餐六块还有一个咪咕特级会员这个六块呃其他的我查一下哈有加入的东肖惠农网这个一块 那个六块钱的是帮我取消掉啊 好六块的帮您取消下个月一号失效 嗯嗯嗯那个会 咪咕特级会员要在一起取消 那个也取消掉 
您好请讲 喂您好我想问一下我这部手机的套餐是多少的这个号码的 嗯您现在用的是一个三十八元的 那能不能下个月帮我改成十八块的那种 呃我看看啊十八块钱能改啊但是十八块钱里面只有一百分钟在莆田内打电话的通话 和一百兆的全国流量来电显示我的意思是说儿子的电话手表烟 没问题您稍等我帮您好的您稍等一下我现在帮您改哎那这个月的流量是不累积到下个月的啊 哎好的号码用用 
您好请讲 诶你帮我查一下本本机的那个套餐一个月多少的 您这个是八块钱的套餐 呃在这个号码是一个月最低八块的是吧 对您其他还有一些增值业务要不要改退订掉两 咱们是取消全部取消哈 那就是只要留一个八块钱的业务 对对对只要给我取消 
您好高兴服务喂你好四六六哎你好 呃我我我这个手机好像有一个什么移动数据流量二十元的套餐是不是 噢您稍稍等一下 噢 还有一个二十块一百五十兆等于有一个 啊对那就是我我我下个月就是要换那个五十八元的套餐嘛我想把这个二十元的那个 流量套餐里头那个退退订吗可以就可以的您好帮您取消了取消了那那你帮我取消一下吧噢对八十兆了下个月没有对就就好了噢好好好好好谢谢呃不客气还什么问题吗嗯 嗯没有了 
你好请讲 诶你好我那个里面的套餐好像有赠送一些什么呃彩铃啊是不是这些 好我帮您查看一下请稍等对就有赠送彩铃彩印来电提醒这三个业务到期了要取消掉吗 帮我取消吧 恩好的那就帮您把赠送的这三个业务都给您登记关闭下个月就没有了还有什么其他可以帮助您的 啊没有没有 
您好请讲 诶你好我想问一下噢那么这个号码不是有办了一个宽带吗嗯嗯那我这个宽带账号是我的手机号码吗 我看呃对宽带账号是手机号 嗯那我帮我看下我的密码多少 密码您稍等密码如果忘记掉我这边设置新的密码信息发给您好吗 嗯 如果您有路由器的话路由器的密码要去重新设置啊 好可以可以 
您好请讲 喂你好 您好您说 你帮我查一下这个号码开通了什么功能 没有收费的除了一个基础套餐费五十八还有您办理的宽带活动然后其他的话就没有啦 没有啦 嗯是的 好那谢谢啊 
您好请讲 呃您好呃是刚我刚才有打过电话然后我忘记问了那个我不是有个彩印功能嘛噢刚刚说有可以提前预约那个取消的那刚才有没有帮我预约呀 对啊已经帮您预约了到今年年底到时候会自动取消 会自动取消噢 诶 噢噢好谢谢啊 不客气嗯还有什么需要帮助吗 嗯没有了没有了 
您好请讲 你好麻烦你帮我查一下我这张副卡有什么增值业务 诶好的请稍等一下 喂叫你们 恩好 嗯 除了五十八套餐以外嗯就一个来电提醒还有个双色球一块钱 你好啊那个活动那个和教育是什么东西啊 
您好很高兴为您服务喂你好 您好请说 诶我我想问一下我有开通一个那个 五十块钱一g的流量 那个是什么时候到期呀 后来说三个月还是什么状态单我看一下那这边一个g的流量它现在是收您十块钱到一八年的二月份到期我帮您预约到期自动关闭一下吗 呃可以可以可以 好的那请您稍等那预约最后一个月流量就当月有效不累积次月噢这边已经帮您申请好了您放心就到 
您好 诶喂你好 我想咨询一下 恩我那我这个我这张卡里面有一个宽带套餐宽带宽带套餐包月套餐是不是 恩对 哎那然后这个套餐能不能帮我取消掉 我先查一下噢我现在的话在您的手机上是没有看到这个宽带活动那如果没有活动限制的话要取消直接带上身份证到您当地的营业厅取消有个校园宽带到时候直接到身份证到您学校附近这边取消掉 噢这不是是之前办的话是因为我我之前在学校吗但是我已经出来它不是应该是自动给我停掉吗 
您好高兴为您服务 呃问一下我我像我这个之前有一个什么流量的是五十块现在已经到期了吧好好好好 五十块到期了没错要取消呃都已经取消了 呃已经取消了是吧那我这里面现在还有什么要扣费的 呃您这三十八套餐 好我就家庭网三块噢没有了是吧 没有了 噢我我这个三十八套餐我要改套餐的话在什么时候才能改 
您好请说 你帮我看下我的手机都有订什么套餐啊 噢马上去看一下然后套餐用的是一个三十八套餐另外有定制一个宽带好像没有其他业务 还有另外有开另外订这个宽带是多少钱的 呃请稍等帮您看一下宽带的话是有参加那个买一年送一年的活动就第一年是免费的现在第二年的一个月三十一块钱 噢那免费的已经到期嘞 呃对免费的一年到期了 噢那其他还有什么业务没有这 
嗯你好请说 那这个本机就是来电什么 呃您是要咨询本机号码什么问题 开通什么业务啊 呃除了基本套餐三八套餐之外有个来电提醒还有个咪咕音乐还有个彩铃呃还有个彩印 这个不要了 呃我帮您都是设置一下到期自动帮您关好吗 得到 
吧很高兴为您服务 诶我问一下我现在用的是什么套餐呐 您现在是三十八的套餐啊就这样 充其他的是吧对是的那我现在可以更改套餐吗 我看一下可以改啊你要改高的还是改低了呢可以改啊 噢我这边是不是还有绑定一个宽带的业务是吧 呃我看一下是的您这边有宽带一个月三十的宽带 噢那我办理宽带那个呃那更改套餐是不是宽带也要另外加是不是啊 
您好请讲 喂你好诶你帮我查一下我一个网络就是绑定那个手机的网络是不是 说宽带啊宽带好请稍等我一下 好的 噢您本机号码没有哎好谢谢 啊没有 唉呀噢好好 噢行那你帮我查一下一个是幺三八五九八八 
恩好您好请讲号码 你好我你帮我你帮我查一下我呃那个手手机开通开通一个什么业务 除了您三十八的套餐没有开通其他的 那那那我那个和话费里面还有多少 话费余额这个月啊我帮您查询这个月您的话费余额还剩二十九块钱 还有二十九块钱 对 那哎这这这个呃那里面还有呃总共还有二十九块是吧 
好您好请说 我想问一下这个是什么套餐啊这手机 噢好的我看一下您稍等你好这手机月租费十八块钱的套餐 十八块钱是全球通啊 呃对 噢全球通十八块钱噢帮我平均每个月消费多少钱 好我看一下啊您好平均每个月消费三十八块左右 噢三十八块左右啊这几个月都是这样嗯好好好的 
您好请说 嗯你好本机现在是什么套餐啊 现在是三十八块套餐一百分钟本地打国内五百兆流量来电显示这种 噢然后现在不是有三十八块钱飞享套餐吗升级吗 三十八新飞享您改不了噢 为什么啊 新飞享的话要要套餐低于三十八的才能改噢 那我这个想改成二十八下个月再改新飞享了 
您好请说 能帮忙查一下我这个有什么乱扣费的业务 现在目前您这边就是自己的五十八元的基础套餐嗯其他的话没有额外的增值包月业务了呀 五十八块有多少流量呢 五十八套餐呃您这个是五十元套餐看错了不好意思它是两个g的国内流量有包来电显示打电话是另外送 打电话另外算五十块是吧 没错是五十元的套餐其他没有开通噢 五十元的套餐有有两个g的流量 
愉快 那请说 哎你好 诶你好请问 诶我想问你一下就是嗯我有一个那个就是我的卡不是绑定了一个手机电话吗我怎么这边我手机电话怎么给我被扣一百多块钱能查出是什么呢 他那个号码的密码记得住吗 嗯就是初始密码我们就是买卡的时候初始密码我们都没有改 初始密码那如果没获取那这个我这边就查不到了 
中午好请讲 那请问帮我查看一下这个是什么套餐 本机号码这个月目前这个月用的是十八块的您下个月的话已经有改成了一个新飞享三十八套餐 新飞享 呃是下个月的话它三十八里面是包含一百分钟全国打的两百分钟在漳州本地打的国内流量一百兆福建省内流量一千四百三十六兆 那就一千三 已经分钟在家里还有一点五g的福建省内流量 就是说都在漳州这边 
您好请说 喂号码都是无限流量卡吗我这个是无限流量卡吗 本机那不是还是五十八的套餐 我这个不是吗 不需要 幺三八这个号码是多少 幺八三如果是幺八三五零七七零七二三 过几天他不说无线银行卡吗 
您好请说 喂 你好 你好 你好 你给我查一下这个号码有什么开通了什么业务没有 帮您看到下个月更改我们这个新飞享的一个三十八元套餐了其他的业务帮您看到就没有了 噢就是三十八的套餐 
您好请讲 喂你好 诶有什么可以帮到您 我这个号码现在是什么套餐呐你查一下 好稍等一下噢噢用的是五十块钱的下个月是改为幺三八的任我用的这款 下个月改为幺三八的 诶订 那那个八十八的是是什么什么套餐 
你好么多不变什么时候的这样然后你好刚才是问我的因为我们的默认的时候这 您好您已接通福建幺零零八六请问能听到吗 诶你好 诶你好 我这套餐是多少的 您这个套餐是一百二十八的 一百二十八的是吧 电 
