一个您好请问您稍后宽带办理还是咨询是是办理我做的是幺八八的套餐原来有送宽带的是吗哦 您要办理的那个地址哪里报一下 请问好好静安区金山路 十七号省军区第六感觉吗稍等一下七 
您好很高兴为您们 你把我这个月的开了就叫我流量 您要开什么流量 就是这个这个月用的吧 
您好很高兴为您服务唉你好呃您好就就在那个手机把那个移动看到新版那个流量八块钱一个月那个是多少个g啊五十个g吗 什么业务啊 就是那个行新的呢流量至尊包 平板好知道什么等一下新版流量至尊包就是一个业务它有办理条件办理条件是这个号码还办不了因为已经不符合这个话这个号码条件是不能有签约的活动您有一个最低消费的活动有这个暂时办不了的 
您好很高兴为您服务 喂你好就是我想问一下今天那个幺零零八六发了一个就说我已经开通那个叫它这个是英文字母的时候al一批装自动开通了他说它是免费送她这个意思说是用打电话的是呃数据流量还是就用用那个微信打电话 打电话不是微信不是qq嗯 这个就这个就这个的是就是这个是打电话或者就打电话是那个视频的那个流量是吧 
您好很高兴为您服务您好 我想问一下这个我就是这个包月的这个流量啊用完了你们有什么优惠元可以我嗯行唉也可以用了 您要临时性用还是说是以后每个月都要用 呃不是每个月都要用 
挂机您拨打的电话您好可以听到吗 哎你好请讲哎你好我想哎你好我想问一下就是流量安心包的话是不是只十块钱一百兆 安心包就是一个基本功能呃套餐以外的话如果超出的话按照十元一百兆六十块钱给计算的不用是不收费的 呃就是说那个安心包这个一百兆十块钱对吧 
您好很高兴为您服务 喂你好 您好有什么可以帮您 哎我想问一下那个有什么套餐可以让我换了吧我想把我现在这个套餐换掉 
好很高兴为您服务 我想问一下有什么好的那种流量流量套餐吗 流量套餐您现在这个这个就可以啊应该是五十八的飞享套餐然后加了一个二十块钱任我翻的活动有一点五g 我就不够用公司有个在更好了 
您好很高兴为您服务 唉你好那个我想问一下我现在的流量额度可以提高啊流量额度量用额度什么我是那个 就是改一下流量包是吧可以啊可以听到您要知道多少现在是五百兆现在明明打有七百兆还有一个g 一百一个七十包月是多少啊嗯通话时间五十分钟一个g流量的话是六十八的 
很高兴为您服务 唉你好那个我那个在你们网站上看到有一个就他这个四g套餐有预付费和后付费的这两个有什么区别 噢预付费的话就是以充值方式付费的后费就先用然后再付的先先我这边看您原来号码是新扣费啊意思也就跟您原来为什么一个有充值付费的呀扣费您自己长途故障形式来对的 可以什么 
您好很高兴为您服务呃我看 唉喂呃我我看你们就是话费那个账单里面有一个五元呃流量是显示是什么 呃五元的流量可选包吗 对对对对对唉就是 
您好很高兴为您服务 嗯嗯唉你好我我想问最低现在给我哪些套餐 您现在这个号码是有哪些套餐是吧 呃我输入这个号码就是发票什么月租都是打电话过来两毛五一分钟就直接打电话有点特殊了 
您好很高兴为您服务 额你好那个我报一下手机号呃我就是收到短信说我的流量呃呃剩的不多了我想问一下可以因为还有半个月时间吗可以买一些什么样的流量其实那是够的然后我之前呢也收到大客户经理给我的一个电话说呃好像每个月还有送流量的呃当时也没操作 这个号码对吧 对的幺三八零幺七三七八零二 
为您服务 喂你好我是解决完了唉喂你好我是这样的这我我就是这个手机的机主我想问一下因为我们这里办理一个集团套餐然后呢我听我同事再说我们下个月就是我们这个集团套餐可以升级为五g了是不是 五g的话是您手机要改那个四g自选套餐要做一下升级的升级的话参加那些四g推出来的超g大狂欢活动然后他会赠送相应的流量 这个需要额外再增加什么费用吗 
您好很高兴为您服务 唉你好是这样子的我查一下我上个月的那个话费吗有有两个那个事项我不是很明白 嗯 噢就是它上面有显示一个视频流量套餐费二十四元那个是什么东西啊 
您好很高兴为您服务 呃请帮我看一下有什么套餐比较划算的多一点流量啊 嗯套餐您现在的话是一个五十块钱四g流量卡您要什么需要什么样的套餐 噢行我需要现在就是开一点流量嘛你看哪个比较合适吗 
服务 唉你好请问一下就是我的流量套餐里面有一个视频本地流量是什么意思啊 就是说下一个软件这个软件咪咕视频从咪咕视频进去看视频可以抵扣的每月三个g送的送到一八年六月份 噢绑定使用那国内夜间流量是什么 
很高兴为您服务 哎你好我想问一下我选一个套餐有没有那个流量多一点的 流量多一点你要不选择五十块套餐现在流量两个g打电话两毛一分钟 打电话两毛 
您好很高兴为您服务 呃不好意思我充 我想请问一下有什么十块打电话的那种业务好的打电话的您现在是八十八两百二十分钟七百兆流量啊 呃我现在只需要 
您好很高兴为您服务 唉你好啊我那个我想问一下呃我想换个套餐能帮我看一下吧 可以打电话你要是流量多一点还是什么 流量多一点啊 
您好很高兴为您服务 唉你好那个帮我查一下我这个手机套餐是什么 嗯是五十八的自选套餐十八的是二百二十分钟和一百兆流量 呃那个帮我改一下可以吗 
您好感谢您的来电才能 您好上海移动客服代表工号幺零六五九唉你好 喂你好帮我查一下我现在这个上海手机号就是用的是吧耳朵的套餐 您这个手机号码的话用的是九十八块钱月租费套餐 
很高兴为您服务 我想问一下这个呃有没有移动的这个套餐有没有不限流量的 不限流量的没有都是有流量限制呢嗯没有封顶的 都有封顶的 
为您服务 嗯您好那个小姐呃我想问一下啊就是比如说我短消息方式去对方接收到有没有类似这种他收到或者点开始就回执服务 或者的话是手机上面本身自带一些功能像有些上下您手机上都有那不是我们这边开通的 拨打是一千六 
您好很高兴为您服务 喂你好你好我想问一下现在我的这个移动卡不在我在本地在外地可以流量省内流量 它 呃办那个视频吧 
您好很高兴为您服务 哎你好我想咨询一下现在国内拨打加拿大电话都 加拿大电话是吧请稍等一下噢您好先生感谢您的耐心等待那我这边帮您看了一下就现在拨打加拿大的话您就是直接拨打直接拨打的话他按照这个四毛九每分钟来计算 啊一毛九 
您好很高兴为您服务 唉你好先生因为我想我想咨询一下这个宽带是这么多呢 宽带是吧嗯我们最低二十兆最高两百兆您是什么地方要装呢我帮您看一下这种情况 呃玉龙家园就是浦东新区这边浦东新区开幸福路康南路那边 
您好很高兴为您服务 呃喂你好那个你能帮我查一下我上次收到一条短信啊就是说呃十块钱可以办理那个十g的本呃本地流量 我想想 啊 
你好 您好很高兴为您服务您好 唉你好我这边那个有个流量这个想续加一些是有什么优惠的吗比如说比较合算一点的我想收到你们这个短信说什么三十三十元好像有多少个g的那个那个就是套餐有吗 那那个是在套餐基础上叠加的然后那个是本地流量您要临时加的话是三十块一千兆的您要办吗三十块一千兆 
很高兴为您服务 我问一下那个流量今天最后一天不够了一九块钱的流量对吧 嗯嗯九块钱的没有给那个就是对您有那个二您是在上海用还是在外地用 上海 
您好很高兴为您服务 喂你好我想请问一下这个我想那个改卡套餐改变最低消费多少钱呢 最低消费十八块钱一个月是吧 可以返还十八块钱一个月的对吧 
您好兴为您服务 你好我想问一下就是我刚才下载其他的 稍等您好像什么不好意思 我是我刚下载的那个移动掌上营业厅然后想有一个任我享的那个流量包嘛它是六十元六十元六期还有个六十元十二g我想知道这两个有什么区别吗 
您好很高兴为您服务 啊你你好我想换个套餐啊我的流量够你给我介绍一下好吧 您通话够吗了就是流量不够吗 我通话不够的呃流量不够 
您好请讲 喂现在有哪些要不套餐 什么套餐不好意思麻烦您重复一遍 现在我想买流量呢流量你给我介绍一下哪个流量用我我用的划算 
您好很高兴为您服务 你好嗯我想问一下就是我那个想装那个看电视跟宽带同时 能用 这种套餐你们这里有吗 
您好很高兴服务 唉你好你帮我看下我这个手机前两天就接到你们一个电话说帮我更改的那个套餐我想问一下现在这个套餐是什么情况你帮我看一下下个月改的是一百一十八套餐 是收您五百分钟通话五百兆流量呢 一百一十八二三要要不然他不是说还是a他说升级不加价我本来是八十八加十块九十八这边是要要办的话它收费还是按照九十八周吗 
您好兴您服务您好 喂你好我想问一下现在有什么流量套餐吗 就这个月嗯是以后都要多一点呢还是说只是这个月临时加一点 呃多一点呢 
您好兴您服务您好 唉先生你好啊 你好 我发现你们那个刚才有一个新 
您好很高兴服务 唉你好 你好 啊我想问一下我那个手我这个手机的套餐现在有什么内容啊 
您好很高兴为您服务 呃我想问一下就是那个有一个那个什么二十块钱一个月的那个流量嗯看看电视的那个软件那是什么套餐呀 那是任我看视频流量包 嗯对然后还有说什么享受三个月嗯嗯零元什么意思啊 
您好很高兴为您服务 喂你好我想查询就是我现在周要去美国嘛然后这边有没有这个美国可以无限量的流量的那种 呃它是这样先生到美国去您要开通就是到国外还要到然后他就要开通国际港澳台漫游然后他给我同一国家资费情况不要有些国家有那个呃流量收费封顶的就比如说您到美国去美国是开通国际漫游之后这三块钱包三兆每天封顶金额是三十元就一天最多只收您三十流量是无限量的然后的话它另外如果您说每天都用分分钟流量你到时候可以另外办一个呃美美北美多国流量包还有七十八块钱包三天一百二十八包五天一百六十八包七天的这是另外办了那您看一下是不是要先开通国际漫游然后你在那个工那个北美多国流量包的话你要看他你们才办 你刚才说那个三十块钱已经是无限量了吗 
您好很高兴为您服务 唉你好呃你好客服那个我想本机再加一点流量从帮我看一下我还能加什么的 嗯嗯就是这个月的话加呃大概还需要多少呀有七十兆的还有一百多兆的两百兆的两百多兆七百兆的 四百兆多少钱呢 
您好很高兴为您服务 哎我想问一下我流量嗯不够现在有什么好的 呃当月的话您可以呃您已经加过一个二十一点五g的呃然后之后就只能在按天折算的流量可选包了 多少 
好很高兴为您服务唉你好 哎你好我想咨询一下这个宽带业务 是说想要办过移动宽带吗还是已经办好移动宽带了 还没办 
您好兴为您服务 喂移动我现在流量不够有什么套餐有什么优惠的开梅增加流量 呃是当月使用了吗还是下月开始使用呢 我当月使用 
很高兴为您服务 噢你好我想咨询一下那个八元套餐的费用啊 帮您说的是哪里办的套餐 呃就是移动的八元最低套餐吗 
高兴为您服务 唉你好呃我想那个转一下那个更换过一下那个流量套餐啊呃那个五十元两g的 五十元两g那您要换月租的了您要把您十六元的套餐取消掉 啊这个是月租吗对 
您好很高兴为您服务 哎你好我想问一下我收到呃什么百兆宽带境外加的这个活动通知啊我想问一下宽带那种 过来帮您转接到宽带专席您问一下 好吗好的好的好您稍等不要挂机为了 
您好很高兴为您服务 唉喂你好我想问一下就是咨询一下咱们这边有什么就是呃国内流量 套餐的 国内流量套餐吗对对比如说就是在外地吗然后我要出去出出去几天然后就是想问一下有什么套餐呢 
您好兴为您服务您好 喂你好 您好 没事麻烦大一点好吧谢谢你 
卡放家里找找毛病用身份证名下二十喂你好 您好您说 您好您好您说是这样的你们移动公司开个小王卡那个呃那个小小小模卡是怎么推出的呢编辑只想办这个小卡的套餐是吗就是说我我以前也是移动用户 我也是移动用户 
您好兴您服务您好 喂你好我想问一下我这个月我看到有一个什么视频流量包扣了我十块钱的是什么我都没办过 请稍等一下呃噢那目前的话您这边订的是那个腾讯视频达到三十个g的 是什么 
您好请讲 唉你好先生我想问一下现在我这个套餐还要更改吗 套餐更改 对的 
您好很高兴为您服务 唉你好 您好 噢我想问一下这边就是上海这边是不是有一个那个送流量的一个套餐啊 
您好很高兴为您服务 唉先生你好唉是这样的就是呃就是这个情况就是我想问一下这个套餐现在是享受一个什么样的一个资费服务就是他什么套餐因为可能要换四g套餐吗先了解一下目前的什么套餐情况你这边可以短信给我或者是哎先跟我说一下 这个来电的号码套餐对吧我看一下啊对对对对对对对这个来电号码是这样的小姐您现在用的是那个集团优惠比较套餐基本月租是三十块钱 噢三十块钱里面包含什么东西呢 
您好很高兴为您服务哎你好我想问一下我这个手机上面现在用的那个套餐有哪哪些 您是一个十八元的四g飞享套餐包含一百兆的流量打电话一毛九一分钟接听免费 噢就这么多是吗 在系统的 
您好很高兴为您服务 啊小姐 唉您说 呃我想问一下我这个手机在上海用吗我我是姓朱在国外的我想带到外国去因为我这个手机经常要收收银行的那个就是什么任正号码什么的那怎么办啊 
高兴您服务 呃我想问一下这个嗯套餐是不是有一个四十八号的是吧 十八块吗 四十八块 
您好很高兴为您服务 喂你好我就是这个卡办那个流量有没有那个流量加油包什么东西的 流量当月使用了对吧 啊 
您好很高兴为您服务 喂你好这个呃我刚才收到一个短信 对 嗯说我在什么国际漫游啊然后漫游到十月十号结结束我不懂什么意思 
您好很高兴为您服务 哎你好我想问一下然后那个套餐里面是吧有一个那个流量不限量可选包 那个有是有但是用户套餐流量需要一百元以上套餐才能 什么意思啊 
您好兴为您服务您好 喂你好喂我就想问一下我的手机那个昨天晚上有个信息发来是说明什么免费升级的那个 为您申请 啊 
好很高兴为您服务 唉你好我昨天有到营业厅去申请这个新的门号那呃因为我我这个月是十八块的方案然后下个月它会帮我回复到三十八块那我的流量刚才信息有通知已经用完了但是我还要还要在上海几天那我想请问一下有什么呃是不是是不是我这个这个月呃我到十一月底之前我的流量是不是嗯要呃 这样就是您的话可以是申请一个免费的流量就发短信北诶这三个发送到幺零零八六然后根据回复给您的短信确认一下那本月可以免费领取三个g的上海本地流量用到本月月底就只能是在上海用 你说免费 
高兴为您服务 喂 喂你好 嗯就是这样的哎呀我要重新说一遍然后就是我现在这个月的那个流量不够了我我怎么办怎么讲你们几个客服你们几个客户给出来呃就是客服给出来的结果都不一样的呃幺三八幺三八幺七三幺八幺五二 
您好很高兴为您服务 唉你好小姐我想问一下啊这个那个那个自选套餐的话是八十八元里面是呃烦是叫什么噢 二十八元 嗯嗯八十八元套餐是一个月还有多少什么 
您好很高兴为您服务 唉你好就是想我现在这个手机流量老是不够用我想看还有其他的套餐有哪些我怎么查呢 加一个流量包就是二十元加一点五g的您可以说这个包二十四二十元一点三个g 就是 
您好很高兴为您服务 唉你好唉我想请问一下现在有没有呃一个宽带套餐两个是连上网跟那个电视信号都有的这种套餐 上网和电视信号都有的话是这样的你要办我们小区首先我们移动的光纤宽带如果你办个五十兆以上的宽带他会送你一个小盒子就像魔就像外面的小米盒子一样如果你家里有电视机这个小米盒子可以的时间安装之后就可以开心电视或者电影频道服务 噢唉那我如果把那个小区告诉你你能帮我查一下吗可以安装的呀我想申请一下 
很高兴为您服务 唉我问你问一下我那个假如那个手机别人的手机当中上面可以吧不够不是个人家庭看到可以了 别的手机什么 我的手机打个人加的没别人的手机六我能市面可以吧 
您好您好很高兴为您服务 哎你好我想问一下呃我那个手机没有漫游 您这手机号码 噢 
您好很高兴为您服务 你好现在我还可以开什么流量比较便宜一点 您到月底还需要多少兆呢 呃一百元的今年啊是对吧还有五天大概用一个g的流量左右 
您好很高兴为您服务 喂你好我想问一下就是有没有那个手机流量的叠加就是可以叠加一个我需要这个月增加一下 就当月用的对吧 对对对 
很高兴为您服务 唉你好那个请帮我查一下现在宽带有没有什么 宽带 套餐嗯 
您好很高兴很高兴为您服务 唉我就是问一下那个你们是呃短信过来了升级那个流量就是豪华版四g套餐了 升级套餐了您要上网就要先到下个月生效然后它有送流量呢比如说那个 通话功能什么意思啊 
为您服务 科技助老卡还有吗 科技助老卡对吗先生 公司 
您好兴您服务 喂你好我想问一下我这个号码现在用的那个套餐是多少的呀 五十八元四g飞享套餐 五十八元是吧那我想问一下这个五十八元以下的有什么套餐能给我推荐一下吗 
您好很高兴为您服务 唉你好问一下有没有这个那个优惠点的流量 优惠流量 流量就是我包包套餐那个便宜的意思 
您好高兴为您服务您好 刚才我收到一条短消息说什么那个小模卡是什么东西 全我看嗯手机短消息上面 就是想问什么电视零七八 
呃 您好很高兴为您服务 诶再见对不起啊你好啊您好不客气我我想跟你请教一些东西啊嗯嗯你就是我这个卡电话号码 噢 
您好很高兴服务 哎我想问一下我这个月租费八十八块钱套餐它每个月是有什么功能呢 八十八的话它里面是二百分钟通话七百兆流量全国接听免费打国内电话一毛九一分钟 你说是两百分钟免费的对吧然后流量是七百兆然后呢国际一些呃叫长途是一毛九一分钟但是它这个现在它用不了我想把这个话套餐改一下 
为您服务您好 呃我想再我想问一下前面打过电话的啊那个宽带的话现在不是有个幺二幺二八我想问一下你们不是有一个什么魔力电视吗 魔板唉对对魔法盒那个 呃想问一下就是如果需要这个的话呃是不能办理 
好很高兴为您 喂你好 你好 但是我请问你一下啊他们怎么说现在有这个手机可以申请一个套餐这个申请专门申请流量的对吧 
您好很高兴为您服务 哎你好我想咨询一下就是那个二十八元的是那个非四g飞享套餐那个现在可以办理的话也是那个送那个五十分钟的那个通话的送到六月里面的呀嗯嗯呃然后就是每个月也是送十块钱送六个月的是吧对是的噢那有这个的话那我那个那个刚刚申请办了那个那个自选的我就刚才改那个飞享的好了飞享套餐啊 可以呃请问您本机密码知道吗六位数 知道的 
您好高兴您服务 喂你好 请讲 那我我刚才看到那个短消息什么那个子比如说宽带家江什么他说那个什么都是什么意思报给我帮您先看一下您等一下啊 
您好很高兴为您服务 喂你好 啊您好请说 你你这个有一个套餐是五元三百兆的流量是是本地的还是全国的 
很高兴为您服务 唉你好我想问一下我这手机这个有没有更高的套餐了我现在每个月唉我现在是一每个月消费是多少的 您现在目前套餐是一百一十八的五百分钟通话流量五百兆还有一个三块钱来电提醒然后那个承诺消费最低一百二十八块钱返话费的活动没到期其他没有什么业务 呃我这有没有更高的套餐 
您好很高兴为您服务 我想问一下新装宽带稍等 新装宽带呀那要看您的地方能装多少兆的您是什么地址呢 我是宝山区彩铃好行行行 
您好很高兴为您服务喂你好您说 噢那个我看刚接到个短信说是积分可以换流量 不想用那个现在有活动的发票你帮我一百兆多少八百四换一百兆立刻生效的呀 噢那个是不是月底就完了啊 
您好很高兴您服务 哎你好我想咨询一下你们那边的宽带业务 噢好的首先您要办的话要看地址有没有资源地址报 噢其实应该是有一些中国直接在那个张文路一百二十五弄 
您好很高兴为您服务 唉小姐你好 就是我在app上看到有一个六十元半年的是 g的流量这个我想问一下我可以购买吗因为我有后面有半个月到外地我想有没有合适的流量 
您好很高兴为您服务喂你好这样我想 问一下就是说那个呃我这个套餐就是我现在这个套餐然后那个呃如果是到外地的话这个还是你们现在目前还有那个五块钱那个什么长途那个包对吧 国内漫游包是吧这个套餐已经没有了 啊 
您好很高兴为您服务再见 唉你好我问一下就是刚才开通那个任我看那个是看视频什么都可以吧 呃看因为我看流量包要开的话费里面看视频可以抵扣那个直播都不能看的还有一些不能开的东西 就微信视频什么的无所谓是吧 
您好兴您服务唉喂 您好请讲 哎我想问一下那个宽带上面那个猫藓是ios是什么意思啊 光猫嘛 
再见 您好很高兴为您服务您好 你好是这样我办的宽带你们不是说那个那个什么魔百盒吗 对 
对您好很高兴为您服务 喂你好我的这个手机办的是三十八元套餐的然后当时二十八元档期的还有什么套餐 呃再提升套餐档次是吧要么有一个一百二十八的那您一百二十八块钱就是三百分钟全国通话然后流量的话是三个g的流量再额外赠送三个g流量赠送到二零一八年六月底结束 那你帮我开通那个开通那个一百二十八元的 
您好很高兴为您服务可以您现在话月租是一个四g的飞享套餐八十八元的您要怎么更改 呃是这样子呃我我那个看到我移动又发短信它说什么加个多少钱一个月有两g的的流量是什么东西 好的我知道了呃加十比如说八十八加十九十八块钱一个月分钟数不变两百二十分钟流量的话这边签您所说的两个g流量而且我们这边的话在搞一个从下月开始到明年六月底我们会额外再送您两个g两个g加两g四个g流量到明年六月底 这个月需要扣就十八块钱 
您好很高兴为您服务 本月我的流量不够了问一下有什么可以叠加的吗 你现在比较划算的有一个十块钱可以加一点三个g的流量只要十块钱一千三百多兆 嗯可以分享的对吧 
您好很高兴为您服务 喂你好我想知道我的套餐我也知道我的套餐里面 套餐您是三十八的四g飞享套餐然后其他我再看一下啊恩就是三十八元的其它没有 三十八元套餐包括什么东西啊 
您好很高兴为您服务 喂你好 你好 所以我想咨询一下你们这一你们这有那个幺零零幺零零八五八 
您好很高兴为您服务 你好我咨询一下我这个呃就是越南那边那个就是有没有那个国际漫游 怎么操作的看看对我们这边直接开就可以了有短期三十天的还有长期的一百八十天都有可以那帮您开通一下开通立即生效了没有功能费三十天之后会取消 国内打 
很高兴为您服务 唉你好我就是这个前天宽带马上到期啊他说要给我可以自己去的话有个套餐是吧 要续约对吧那我帮您转到我们宽带专席你不要挂会有专人为您介绍你不要挂机稍等 好吧 
您好很高兴为您服务 那我想问一下我刚刚看过那个查过了那流量至尊包是什么什么一个概念 流量至尊包就是就是一个呃就是一百块钱一百块钱的这十个g的本地流量就只能在上海本地使用的流量四十个g 对啊就四十个g那我刚才问你我之前我我有办过这个办流量至尊包你为什么没有跟我说呀 
高兴您服务 喂你好 唉请讲 唉我那个我想问问你们那个套餐呃是什么套餐加流量是什么价钱的 
您好很高兴为您服务啊你好你好 噢那个我那个流量用完了我觉得每个月有有流量稍微便宜点的业务流量的是吧 嗯好的我看一下呃您现在是十八块包含包含一百兆您可以另外再加十元一百兆二十元三百兆三十元五百兆这种 噢那你现在你给我加个十块钱 
您好很高兴为您服务 喂你好 我建议您试 一下就是我昨天交了一个什么幺三九的一个信箱的软件 
您好很高兴为您服务 呃您好我这个手机你现在这个套餐想换一个换一个不是流量不用这么多的大概六十八的那个套餐 六十八的话如果您要换的话它是两百二十分钟通话一个g的流量下个月一号生效 嗯两百二十分钟通话那我现在这个呢 
您好请问你好 呃我流量不多了有什么优惠对吧 真是想这个月再加一点是吗 大概还需要多少兆呢这个月呃那现在现在还有什么优惠这个几块钱那要多少兆的你看看 
噢 您好很高兴为您服务 唉你好我问一下我想你好兆呀为您看小一点不好意思没问题那个我这个月不是五十块钱的那个什么套餐是吗 嗯嗯五十八块钱的 
您好很高兴为您服务 唉你好唉我想了解一下那个四g套餐一个六十八七十八的一个什么样的套餐 六十八元档的话如果流量变多的话那就是五十分钟的主叫时间流量两个g七十八元档的话就是不包通话时间流量三个g好的 呃所以我说一个不是有四g套餐七十八到是一百分钟免费通话加两个g再送两年的也有的没有的是吧 
您好很高兴为您服务 呃您好我看到你们网站上有一个流量是真包啊 恩 性子的这个本地流量呃如果我要办理的话它是有什么规定吗 
您好兴为您服务您好嗯我想你好你说 我这个手机不是上海的有什么还有流量那个帮忙 嗯这个如果要办一下流量包能打回当地移动让他们这里帮您看一下信息流量包可以帮您办一下 哦好好 
您好很高兴为您服务 哎你好我想我想问一下刚才来了一条短信就是那个来条短信说我那个包还是呃呃就是我兑换 没有 我没听清啊喂 
您好很高兴为您服务 喂你好 嗯您好请说 哎请问一下那个呃加那个十块钱九八套餐怎么加的 
高兴为您服务 哎你好我想换个套餐我想你帮我查一下现在都有什么操作 您现在是一百五十八套餐您要更换什么套餐呢要最低的月租吗 噢不要我想要一个那个话费和流量都有的因为前面这个是跟有一个宽带在一起办我那个宽带取消了所以就不想再用这个 
您好高兴为您服务您好 哎哎你好我想问一下就是你们移动现在已经上门刚开卖光纤送的那个包呀嗯那就带不带那个路由功能呀 对但是我们这边的话还是推荐您是自己准备路由器 噢他是带的是吧 
您好很高兴为您服务 唉先生你好我想咨询一下咱们在这个国际漫游啊 开通什么 国际漫游 
您好兴您服务您好 哎你好我想查一下就是刚刚有一个不是幺零零八六打电话给我的他说现在有一个什么二十八分三十八的一个语音套餐你能帮我查一下是不是有这个语音套套餐吗 二十八三十八 对他说是呃我现在用的是二十八元的语音套餐嘛他说三十八可以有两百二十分钟然后每个月还返我什么十六块你能帮我查一下吗 
为您服务 喂你好 请说 嗯帮我看一下我的手机套餐是是信息情况了现在 
您好很高兴为您服务 嗯你好我想问一下就是现在什么有什么套餐升级的是什么 现在有升级套餐送流量活动就您这套餐升级为九十八的套餐自选套餐套餐里面通话时间呢是两百二十分钟流量套餐里面是两g活动再送两g要改吗改是下月生效 共是九十八的是吧 
您好很高兴为您服务 喂你好我想把我这个手机号是苏州了我现在在上海我那个流量都是省内流量现在没有流量现在怎么搞啊 因为您来电市话什么号码我帮您转回归属地那边办理不要挂机为您转接好吗 好好好好 
您好很高兴为您服务 唉你好我想请问一下我现在已经二十八的套餐没有再 啊您这边声音比较轻我听不清楚您可以稍微强硬嘛 好吧就是说我 
您好很高兴为您服务 等一下这个是这样的我想现在有什么流量套餐可以换的 您说现在再加流量是吧 嗯 
嗯那您好高兴为您服务 喂喂你好我想呃那个我想查一下那个呃宽带呃 要参与宽带什么问题 呃我号码换 
您好很高兴为您 喂你好麻烦你帮我查一下我现在套餐的那个流量是呃多少兆的 呃套餐块钱是五十八元的一个全球通飞享套餐那里面内容是五五百兆流量加一百分钟的通话 噢噢你是不是有个那个是有两是两g的那个那个上网流量的是哪张 
您好很高兴为您服务 唉小姐你好我是本机机主我想就是说更换一个流量套餐这边呃五我听人家这样的就是说那个有一个六十八块的那个套餐然后它还有两g的呃流量然后这这样的这个套餐现在还有吗 六十八两g有啊就等于说您之前的那个通话降低就行了您流量是一样的通话的话降为五十分钟正好六十八您现在一百零八就多少通话时间而已流量根据您现在这个套餐是一样的 流量跟我现在这个套餐是一样的是吗 
您好很高兴为您服务您好 唉你好我那个我想这个八元的返还这个资费到期了有没有更优惠的这种套餐 更优惠的套餐您是要送话费的还是不要送话费的 呃都可以 
您好很高兴服务 哎我想问一下你们那个流量套餐是多少 您自己套餐里面是两个g的流量两个g一百五十八元 一百五十一百五十分钟 
您好很高兴为您服务 呃你好我想问一下最近有没有什么优惠的那种套餐流量比较多的 优惠的套餐套餐都一样您现在三十八的这个还有个版本是五百兆流量打电话打一个算一个一毛九一分钟全国接听免费的 呃不好意思刚刚没听清你能重复一遍 
您好很高兴服务 喂你好 你好 唉你好我想问一下你们那个四g飞享怎么个什么怎么怎么算 
您好很高兴服务喂你好你好我想问一下我想问一下就是因为我下个月开始在上海不不去外面了我我嗯那本地方有什么本地有什么套餐呢 它现在是全国是的中国大陆都一个都一样的 噢一样有哪些套餐呢最低多少的 最低十八一个月只有一百兆流量全国接听免费打国内电话一毛九一分钟 
您好很高兴为您服务 哎你好我想问一下你那边有什么全国流量包比较划算的有吗 您是要这个月单独加呢还是以后每个月都要 就这个月好的 
您好很高兴为您服务 呃您好我想查询一下我这个手机的那个呃四g的那个现在不是有线一个电七九五本什么什么 您现在是一百零八的四g自选套餐包含三百分钟主叫和一个g的国内流量有一个 唉对的如果我可以用的你能帮我转接我同样是一百零八元呃能够别人 
您好很高兴为您服务 哎你好我想问一下就是现在有这一实惠的是什么都得加个最低的因为我这段时间不在上海就是不在中国就是说就是相当于只有一个通就可以了不需要太我不需要流量也不需要用它嗯嗯哦好的就是最实惠的价格的有多少的对的 套餐的话可以订一个月租费最少十八元的月租然后最低消费都要达到上面金额就行了也是有一个活动的话要求您最低消费五十八也就是说您可以打电话呀上网之类的用到五十八就行了先订月租费最少十八块的吧 十八块可是我就是要扣的话扣多少呢 
很高兴为您服务 唉你好唉我想问一下现在有没有什么新的套餐 新的套餐呃我们这边有那个送流量的活动就流量多一点的您是要流量多一点是吧 对啊 
你好 很高兴为您服务你好我想问一下就是说我这个十八块钱的那个套餐费吗噢别的都包含什么呀 十八元是一百兆的流量全国接听免费打电话一毛九一分钟再见 噢多少流量 
您好兴您服务 唉唉先生我我问问一下翁块啊就是这个你这个移动啊它刚才发个短信给我发短信给我叫什么高清通话 对是我们一个比如要介意四g高清语音通话功能是免费帮您升级的 唉这这个免费就是它算是怎么说高清的不是我本来用流量了吗恩他现在又随便让他们多钟啊二毛九分了 
您好兴为您服务 哎你好我想问一下你们这个移动有没有跟噢那个什么呃那个什么网站网站这里说有什么那个圆通的时候这张卡上网卡上或者是够嗯那个通过这种 这张卡是什么内容啊不太清楚唉是流量还是什么 呃就是说跟说什么视频网站或者是音乐软件要和这个套餐吗现在 
您好很高兴为您服务 唉你好 唉你好那就 唉是这样我想问一下那个我们这个就是说那个长途不是免费的嘛现在就是说我们这个五十分钟的长途还套餐里面五十分钟的长途还是按五十分钟算是吧 
您好很高兴为您服务 唉你好我上次你们现在是不是有个新业务是跟我这个差不多是一百五十八二十分钟然后你就流量多了就多了几g的 唉对的 什么业务啊 
您好兴您服务 喂你好现在有什么套餐有什么划算的套餐 您现在直接最便宜的八块钱您要怎么更改 就是要流量的 
您好很高兴为您服务 唉你好我问一下现在有没有什么比较套餐那个划算的流量套餐 呃您是要改套餐我看您改过了就是这个月加是吧 四哦我那个之前那个三不是有个三十块钱的那个让我办那个那个流量吗可以订吗 
您好很高兴为您服务您好 喂你好我想问一下就是我现在这个套餐里面有一个问题我刚才查询了一下我本月的 呃就是 有个叫做视频流量套餐费二十四元这个是什么东西 
