一个您好请问您稍后宽带办理还是咨询是是办理我做的是幺八八的套餐原来有送宽带的是吗哦 请问好好静安区金山路 
您好请说 噢没关系我来给您核对一遍吧昨天我看到确实是您下个月生效一个叫新飞享五十八您可能是看到他前面写的内容说国内打国内一百分钟然后流量五百对吧然后它后面还有还有接下去是说在福建省每个月还会赠送给您两千五百多的省内流量和本地都是指向吗厦门打全国的三百分钟也就是说下个月如果您在厦门分钟数是四百分钟流量是三千多兆以后每个月都是这样只要您在厦门每月都有这么多内容 
中午好请讲 那是全家统套餐有送一百兆宽带 
您好请说你好我想请问一下 然后如如果要装宽带的话有什么优惠套餐吗呃装宽带的我马上给您转接我们宽带专席有专人专线给您介绍好的不要挂机马上给您转接 
嗯您好请讲 流量套餐有啊嗯你这边现在的话您是要这个月用的还是长期用的 
好 我想那个更加有没有什么加油包流量加油吧 
您好很高兴您服务 呃对啊在漳州本地不限量使用 
您好有什么可以帮您 嗯是有这种套餐 
您好很高兴为您服务 嗯嗯你要办移动宽带是吗 
您好请说您好 诶请说 
您好请说 就一种十块一百兆 
您好很高兴服务 哎请说嗯 
然后嗯您好请讲 宽带套餐是吗是有款含宽带的套餐有一款七十九的它里面就含一条宽带的 
您好很高兴您服务 不能啊香港是等于是国际漫游要开香港的流量包 
您好请说 呃请说 
很麻烦五你好 嗯这是一个一百兆省内流量的您是有参与手机营业厅您升级上去之后进行登录免费赠送给您了 
早上好请讲 二十元的嗯你这里的话现在有一个三十块钱二十块钱加不进来的要不然就订一个安心包或者是 
嗯嗯嗯嗯您好很高兴您服务 你好 
呃就本月办嘛您大概需要多少兆 一兆两兆那两百兆两毛九啊您大概需要多少流量比如说现在一百两百兆这样子的 
您好您请说 你好喂诶你好 
啊您好您请说 嗯 
您好请讲您好请讲您好听得见吗 呃三百分钟没错还有一点五g流量 
您好高兴为您服务 啊诶好的马上给您查一下 
您好请讲 流量包有个半年流量包比较优惠半年流量包六十块钱给您六g的流量有效期半年 
您好请说 去哪里漫游呢出国吗 
您好请讲 您好嗯您说 
呃你好请说 噢可以一百二十八您这边是呃国内拨打国内七百五十分钟流量三十兆 
您好什么需要帮您 五百兆就当天内有效 
您好高兴为您服务 哎是您还没有安装是吗 
什么您好请讲 哎请说 
您好请问什么可以帮您 哦现在三十八那个套餐要比三十八更低的套餐或新入网转入那我们现在已经是三十八的您就不能转那个了可以转其他的嗯 
您好很高兴您服务您好请问什么可以帮助您的吗 比如说呃对八十八套餐里面 
嗯嗯您好请讲 呃我想 
您好高兴服务 恩要咨询什么问题 
您好请讲 嗯叫国际漫游功能在台湾才有信号我可以帮您功能先开一个噢帮我功能开通是吗对对台湾那边国际漫游功能是免费的这个没关系然后台湾那边嗯接听电话拨打我中国大陆电话九毛九一分钟啊我可以把资费发给您看一下功能我先帮您看是免费的专门有打电话手机电话才有那个扣费 
您好请说 九块钱噢这个是一个那个爱奇艺的视频流量您要下载爱奇艺的软件然后在软件上看到自带的那个视频才能用到其他您就用不到了 
噢你好请说 嗯全国流量我看一下恩 
您好请讲你好你好 嗯那到月底的话我给您开一个按天折算的吧或者您如果每个月流量不够用您开一个六十块钱六个g的它有效期的话有一百八十天就是比较划算 
您好请讲 是的 
您好有什么可以帮您 嗯嗯我们有一个家庭有一种家庭网的套餐它是三块钱的月租费然后跟对方互打电话在本地有三百分钟免费 
嗯嗯高兴您服务 你好 
您好请讲 嗯可以啊像我们今天开包月三十元一g流量的噢实际扣费只扣十二块八毛二还有四百三十七兆它这个会比较划算一点 
高兴服务 用完了 
您好有什么需要帮助的 呃显示的话就是说您有一个夜间夜间流量包这个是晚上的十一 
嗯您好兴您服务 新飞享五十八它是提供四百分钟的通话跟三g的流量 
很高兴为您服务 最便宜的流办个安心包就十块一百兆你呃十块钱之内用多少算多少啊是流量安心包 
您好请讲 嗯您是现在流量不够的时候再申请是吧 
您好很高兴为您服务 他办七十九开始和家庭新和家庭套餐 
哎您好请讲 您好请说什么可以帮您 
您好请说 您目前已经开通过一个包月流量包了像您现在这边的话如果想在开通流量有两个可以选择一个是十元钱一百兆的一个是六十元六个g的 
您好请讲喂你好嗯 有 
您好很高兴为您服务 加油包有十块钱一百兆 
您好请讲 新飞享三十八的目前针对是三十八以上的套餐办理有这款套餐 
再见你好请问有什么可以帮您 您现在是月租费八块钱已经是最低了您是指想改套餐里面要有流量赠送的吗 
您好 嗯请问还有什么可以帮到您 
您好请讲 那您嗯您别担心我们就开个这个流量就是有个三十块钱一个g的流量那今天开通了不收您三十就收您十一块八毛四流量有四百零四百零三兆 
您好很高兴为您服务 就说您现在宽带不能正常使用了是吗 
你好呃请说 呃您是说就说别人打您电话听到的这种彩铃是吗 
您好请讲 流量套餐现在都是有活动然后参加会比较优惠一些有一个六十块钱六个g流量然后一百八十天的有效期六g 
您好很高兴为您服务您好 呃有现在办理的话像比如说有十元一百兆或者多一些的话是六十六g都有一百八十天内使用两种 
嗯您好请说 呃您现在用的下个月改的是幺八八那您是说想要更低的还是更高的 
你好什么帮到您 哎您好请说 
您好请讲啊喂你好你好 取消掉吗 
再见嗯你好请讲 嗯你是说当前这个流量不够您用是这样吗另外再办一个方面的补充包 
诶您好 你好 
您好很高兴为您服务 包括的是吧十八块钱的一百兆流量国内主叫一毛九一分钟全国接听 
您好很高兴为您服务 对就是改套餐对吗他就是说同样还是一百分钟那流量呢就是五十元两个g额外再送您两个g的国内流量三个g咪咕视频定向流量送到明年六月底结束那您需要改吗 
您好很高兴服务 套餐对吗 
您好很高兴为您服务 对您现在就是一个五十八块钱套餐一百分钟通话五百兆的一个上网流量 
您好很高兴服务 嗯 
您好很高兴为您服务您好 您说 
您好很高兴为您服务喂 就是说从二零一七年九月一号开始以后 
您好很高兴服务 什么业务对吧 
您好很高兴为您服务 呃就是包含有三百分钟通话时长另外加一个g的流量一个g的全国流量然后我们另外是送您一个g的本地流量再送一个g的夜间流量 
要不您可以换一个五十八块钱套餐打电话是一毛九一分钟流量是两个g再送两个g的流量送到一八年六月三十号总共一个月是有四个g的 对 
您好很高兴为您服务 十块钱一百兆的 
里面的话它现在目前每个月是一个g的如果您不够的话可以改到七百兆呀五佰兆三百兆等等 对是的 
您好很高兴为您服务 福建的流量请稍等我看一下我觉得呃像您现在是我定的是五十块一个g的嘛您可以多加二十块钱多两个g的流量二十块钱两个g 
您好很高兴为您服务好的 唉你好 
很高兴为您服务 套餐套餐现在一百三十八飞享套餐需要改吗 
每个月增加两个g 嗯对是的 
您好很高兴为您服务 超出之后当时在上海移动流量就是按照这个叠加的如果到外地用流量的话就是五毛九一兆计算用多少扣多少 
您好很高兴服务 流量卡有的今天上网要办上网卡吗 
很高兴为您服务 您好 
您好兴您服务您好 您好 
您好很高兴为您服务 它现在就是呃通话时间还是一百分钟流量变成两个g额外再送两个g的流量送到明年六月底结束 
您好兴为您服务 二十元流量包对吧流量包当月加的话就十元一百兆二十元二百兆 
很高兴为您服务 嗯这里是上海呢 
您好很高兴为您服务 呃您现在本机号码 
您好很高兴为您服务 唉 
国内中国大陆到哪里都一样呀全国接听免费打国内电话一毛九一分钟跟在上海一样 没有漫游费 
您好兴您服务您好 好吧目前看一下请稍等一下那么按照目前的话它是在活动期间之内呢就是说您通过我们的指定的这个渠道然后参加这个上面先生专享一个另外一个金额呃然后以以后一个号码活动是免费送然后在线的话您可以选择这个幺八八的这个号段就是他限量这个公寓然后之后的话拿到卡之后进行实名制登记好之后就可以进行参加这个活动然后获赠一个价值三千元这个信息礼包那么按照目前的话我们这边它只是限制年龄是在十六点二十四周岁的客户参加 
高兴为您服务 十块钱一个g就是上午七到十点晚上五点到八点使用的流量在上海用的每月扣十块钱给您一个g 
您好很高兴为您服务 对我没有新寸 
您好很高兴为您服务 半年包流量套餐 
为您服务 咪咕什么二十四你说那个咪咕视频流量吗 
对那我从五十分钟通话两个g的流量八十八一个月 对 
节日好很高兴为您服务 你把这边详细的门牌地址东西啊我帮您查一下 
为您服务 嗯嗯好的这个月大概还需要多少流量 
一个十块钱一个月对与复杂你主卡当中就一个卡有两个号那其中有一个师傅呃续一号 钱在他他这个手机上用 
您好很高兴服务 手机号 
您好很高兴为您服务 八十八的月租我们现在八十八元套餐的话有四g飞享它里面有两百二十分钟七百兆流量还有一种是就是流量多的打电话分钟数少的那种 
您好很高兴为您们 您要开什么流量 
什么业务啊 平板好知道什么等一下新版流量至尊包就是一个业务它有办理条件办理条件是这个号码还办不了因为已经不符合这个话这个号码条件是不能有签约的活动您有一个最低消费的活动有这个暂时办不了的 
您好很高兴为您服务 打电话不是微信不是qq嗯 
您好很高兴为您服务您好 您要临时性用还是说是以后每个月都要用 
挂机您拨打的电话您好可以听到吗 安心包就是一个基本功能呃套餐以外的话如果超出的话按照十元一百兆六十块钱给计算的不用是不收费的 
您好很高兴为您服务 您好有什么可以帮您 
好很高兴为您服务 流量套餐您现在这个这个就可以啊应该是五十八的飞享套餐然后加了一个二十块钱任我翻的活动有一点五g 
您好很高兴为您服务 就是改一下流量包是吧可以啊可以听到您要知道多少现在是五百兆现在明明打有七百兆还有一个g 
很高兴为您服务 噢预付费的话就是以充值方式付费的后费就先用然后再付的先先我这边看您原来号码是新扣费啊意思也就跟您原来为什么一个有充值付费的呀扣费您自己长途故障形式来对的 
您好很高兴为您服务呃我看 呃五元的流量可选包吗 
您好很高兴为您服务 您现在这个号码是有哪些套餐是吧 
您好很高兴为您服务 这个号码对吧 
为您服务 五g的话是您手机要改那个四g自选套餐要做一下升级的升级的话参加那些四g推出来的超g大狂欢活动然后他会赠送相应的流量 
您好很高兴为您服务 嗯 
您好很高兴为您服务 嗯套餐您现在的话是一个五十块钱四g流量卡您要什么需要什么样的套餐 
服务 就是说下一个软件这个软件咪咕视频从咪咕视频进去看视频可以抵扣的每月三个g送的送到一八年六月份 
很高兴为您服务 流量多一点你要不选择五十块套餐现在流量两个g打电话两毛一分钟 
您好很高兴为您服务 我想请问一下有什么十块打电话的那种业务好的打电话的您现在是八十八两百二十分钟七百兆流量啊 
您好很高兴为您服务 可以打电话你要是流量多一点还是什么 
您好很高兴为您服务 嗯是五十八的自选套餐十八的是二百二十分钟和一百兆流量 
您好上海移动客服代表工号幺零六五九唉你好 您这个手机号码的话用的是九十八块钱月租费套餐 
很高兴为您服务 不限流量的没有都是有流量限制呢嗯没有封顶的 
为您服务 或者的话是手机上面本身自带一些功能像有些上下您手机上都有那不是我们这边开通的 
您好很高兴为您服务 它 
您好很高兴为您服务 加拿大电话是吧请稍等一下噢您好先生感谢您的耐心等待那我这边帮您看了一下就现在拨打加拿大的话您就是直接拨打直接拨打的话他按照这个四毛九每分钟来计算 
您好很高兴为您服务 宽带是吧嗯我们最低二十兆最高两百兆您是什么地方要装呢我帮您看一下这种情况 
您好很高兴为您服务 我想想 
您好很高兴为您服务您好 那那个是在套餐基础上叠加的然后那个是本地流量您要临时加的话是三十块一千兆的您要办吗三十块一千兆 
很高兴为您服务 嗯嗯九块钱的没有给那个就是对您有那个二您是在上海用还是在外地用 
您好很高兴为您服务 最低消费十八块钱一个月是吧 
您好兴为您服务 稍等您好像什么不好意思 
您好很高兴为您服务 您通话够吗了就是流量不够吗 
您好请讲 什么套餐不好意思麻烦您重复一遍 
您好很高兴为您服务 能用 
您好很高兴服务 是收您五百分钟通话五百兆流量呢 
您好兴您服务您好 就这个月嗯是以后都要多一点呢还是说只是这个月临时加一点 
您好兴您服务您好 你好 
您好很高兴服务 你好 
您好很高兴为您服务 那是任我看视频流量包 
您好很高兴为您服务 呃它是这样先生到美国去您要开通就是到国外还要到然后他就要开通国际港澳台漫游然后他给我同一国家资费情况不要有些国家有那个呃流量收费封顶的就比如说您到美国去美国是开通国际漫游之后这三块钱包三兆每天封顶金额是三十元就一天最多只收您三十流量是无限量的然后的话它另外如果您说每天都用分分钟流量你到时候可以另外办一个呃美美北美多国流量包还有七十八块钱包三天一百二十八包五天一百六十八包七天的这是另外办了那您看一下是不是要先开通国际漫游然后你在那个工那个北美多国流量包的话你要看他你们才办 
您好很高兴为您服务 嗯嗯就是这个月的话加呃大概还需要多少呀有七十兆的还有一百多兆的两百兆的两百多兆七百兆的 
您好很高兴为您服务 呃当月的话您可以呃您已经加过一个二十一点五g的呃然后之后就只能在按天折算的流量可选包了 
好很高兴为您服务唉你好 是说想要办过移动宽带吗还是已经办好移动宽带了 
您好兴为您服务 呃是当月使用了吗还是下月开始使用呢 
很高兴为您服务 帮您说的是哪里办的套餐 
高兴为您服务 五十元两g那您要换月租的了您要把您十六元的套餐取消掉 
您好很高兴为您服务 过来帮您转接到宽带专席您问一下 
您好很高兴为您服务 套餐的 
您好兴为您服务您好 您好 
卡放家里找找毛病用身份证名下二十喂你好 您好您好您说是这样的你们移动公司开个小王卡那个呃那个小小小模卡是怎么推出的呢编辑只想办这个小卡的套餐是吗就是说我我以前也是移动用户 
您好兴您服务您好 请稍等一下呃噢那目前的话您这边订的是那个腾讯视频达到三十个g的 
您好请讲 套餐更改 
您好很高兴为您服务 您好 
您好很高兴为您服务 这个来电的号码套餐对吧我看一下啊对对对对对对对这个来电号码是这样的小姐您现在用的是那个集团优惠比较套餐基本月租是三十块钱 
您是一个十八元的四g飞享套餐包含一百兆的流量打电话一毛九一分钟接听免费 在系统的 
您好很高兴为您服务 唉您说 
高兴您服务 十八块吗 
您好很高兴为您服务 流量当月使用了对吧 
您好很高兴为您服务 对 
您好很高兴为您服务 那个有是有但是用户套餐流量需要一百元以上套餐才能 
您好兴为您服务您好 为您申请 
好很高兴为您服务 这样就是您的话可以是申请一个免费的流量就发短信北诶这三个发送到幺零零八六然后根据回复给您的短信确认一下那本月可以免费领取三个g的上海本地流量用到本月月底就只能是在上海用 
高兴为您服务 喂你好 
您好很高兴为您服务 二十八元 
您好很高兴为您服务 加一个流量包就是二十元加一点五g的您可以说这个包二十四二十元一点三个g 
您好很高兴为您服务 上网和电视信号都有的话是这样的你要办我们小区首先我们移动的光纤宽带如果你办个五十兆以上的宽带他会送你一个小盒子就像魔就像外面的小米盒子一样如果你家里有电视机这个小米盒子可以的时间安装之后就可以开心电视或者电影频道服务 
很高兴为您服务 别的手机什么 
您好您好很高兴为您服务 您这手机号码 
您好很高兴为您服务 您到月底还需要多少兆呢 
您好很高兴为您服务 就当月用的对吧 
很高兴为您服务 宽带 
您好很高兴很高兴为您服务 升级套餐了您要上网就要先到下个月生效然后它有送流量呢比如说那个 
为您服务 科技助老卡对吗先生 
您好兴您服务 五十八元四g飞享套餐 
您好很高兴为您服务 优惠流量 
您好高兴为您服务您好 全我看嗯手机短消息上面 
您好很高兴为您服务 噢 
您好很高兴服务 八十八的话它里面是二百分钟通话七百兆流量全国接听免费打国内电话一毛九一分钟 
为您服务您好 魔板唉对对魔法盒那个 
好很高兴为您 你好 
您好很高兴为您服务 可以呃请问您本机密码知道吗六位数 
您好高兴您服务 请讲 
您好很高兴为您服务 啊您好请说 
很高兴为您服务 您现在目前套餐是一百一十八的五百分钟通话流量五百兆还有一个三块钱来电提醒然后那个承诺消费最低一百二十八块钱返话费的活动没到期其他没有什么业务 
您好很高兴为您服务 新装宽带呀那要看您的地方能装多少兆的您是什么地址呢 
您好很高兴为您服务喂你好您说 不想用那个现在有活动的发票你帮我一百兆多少八百四换一百兆立刻生效的呀 
您好很高兴您服务 噢好的首先您要办的话要看地址有没有资源地址报 
您好很高兴为您服务 就是我在app上看到有一个六十元半年的是 
您好很高兴为您服务喂你好这样我想 国内漫游包是吧这个套餐已经没有了 
您好很高兴为您服务再见 呃看因为我看流量包要开的话费里面看视频可以抵扣那个直播都不能看的还有一些不能开的东西 
您好请讲 光猫嘛 
您好很高兴为您服务您好 对 
对您好很高兴为您服务 呃再提升套餐档次是吧要么有一个一百二十八的那您一百二十八块钱就是三百分钟全国通话然后流量的话是三个g的流量再额外赠送三个g流量赠送到二零一八年六月底结束 
您好很高兴为您服务可以您现在话月租是一个四g的飞享套餐八十八元的您要怎么更改 好的我知道了呃加十比如说八十八加十九十八块钱一个月分钟数不变两百二十分钟流量的话这边签您所说的两个g流量而且我们这边的话在搞一个从下月开始到明年六月底我们会额外再送您两个g两个g加两g四个g流量到明年六月底 
您好很高兴为您服务 你现在比较划算的有一个十块钱可以加一点三个g的流量只要十块钱一千三百多兆 
您好很高兴为您服务 套餐您是三十八的四g飞享套餐然后其他我再看一下啊恩就是三十八元的其它没有 
您好很高兴为您服务 你好 
您好很高兴为您服务 怎么操作的看看对我们这边直接开就可以了有短期三十天的还有长期的一百八十天都有可以那帮您开通一下开通立即生效了没有功能费三十天之后会取消 
很高兴为您服务 要续约对吧那我帮您转到我们宽带专席你不要挂会有专人为您介绍你不要挂机稍等 
您好很高兴为您服务 流量至尊包就是就是一个呃就是一百块钱一百块钱的这十个g的本地流量就只能在上海本地使用的流量四十个g 
高兴您服务 唉请讲 
您好很高兴为您服务啊你好你好 嗯好的我看一下呃您现在是十八块包含包含一百兆您可以另外再加十元一百兆二十元三百兆三十元五百兆这种 
您好很高兴为您服务 我建议您试 
您好很高兴为您服务 六十八的话如果您要换的话它是两百二十分钟通话一个g的流量下个月一号生效 
您好请问你好 真是想这个月再加一点是吗 
您好很高兴为您服务 嗯嗯五十八块钱的 
您好很高兴为您服务 六十八元档的话如果流量变多的话那就是五十分钟的主叫时间流量两个g七十八元档的话就是不包通话时间流量三个g好的 
您好很高兴为您服务 恩 
您好兴为您服务您好嗯我想你好你说 嗯这个如果要办一下流量包能打回当地移动让他们这里帮您看一下信息流量包可以帮您办一下 
您好很高兴为您服务 没有 
您好很高兴为您服务 嗯您好请说 
高兴为您服务 您现在是一百五十八套餐您要更换什么套餐呢要最低的月租吗 
您好高兴为您服务您好 对但是我们这边的话还是推荐您是自己准备路由器 
您好很高兴为您服务 开通什么 
您好兴您服务您好 二十八三十八 
为您服务 请说 
您好很高兴为您服务 现在有升级套餐送流量活动就您这套餐升级为九十八的套餐自选套餐套餐里面通话时间呢是两百二十分钟流量套餐里面是两g活动再送两g要改吗改是下月生效 
您好很高兴为您服务 因为您来电市话什么号码我帮您转回归属地那边办理不要挂机为您转接好吗 
您好很高兴为您服务 啊您这边声音比较轻我听不清楚您可以稍微强硬嘛 
您好很高兴为您服务 您说现在再加流量是吧 
嗯那您好高兴为您服务 要参与宽带什么问题 
您好很高兴为您 呃套餐块钱是五十八元的一个全球通飞享套餐那里面内容是五五百兆流量加一百分钟的通话 
您好很高兴为您服务 六十八两g有啊就等于说您之前的那个通话降低就行了您流量是一样的通话的话降为五十分钟正好六十八您现在一百零八就多少通话时间而已流量根据您现在这个套餐是一样的 
您好很高兴为您服务您好 更优惠的套餐您是要送话费的还是不要送话费的 
您好很高兴服务 您自己套餐里面是两个g的流量两个g一百五十八元 
您好很高兴为您服务 优惠的套餐套餐都一样您现在三十八的这个还有个版本是五百兆流量打电话打一个算一个一毛九一分钟全国接听免费的 
您好很高兴服务 你好 
它现在是全国是的中国大陆都一个都一样的 最低十八一个月只有一百兆流量全国接听免费打国内电话一毛九一分钟 
您好很高兴为您服务 您是要这个月单独加呢还是以后每个月都要 
您好很高兴为您服务 您现在是一百零八的四g自选套餐包含三百分钟主叫和一个g的国内流量有一个 
您好很高兴为您服务 套餐的话可以订一个月租费最少十八元的月租然后最低消费都要达到上面金额就行了也是有一个活动的话要求您最低消费五十八也就是说您可以打电话呀上网之类的用到五十八就行了先订月租费最少十八块的吧 
很高兴为您服务 新的套餐呃我们这边有那个送流量的活动就流量多一点的您是要流量多一点是吧 
你好 十八元是一百兆的流量全国接听免费打电话一毛九一分钟再见 
您好兴您服务 对是我们一个比如要介意四g高清语音通话功能是免费帮您升级的 
您好兴为您服务 这张卡是什么内容啊不太清楚唉是流量还是什么 
您好很高兴为您服务 唉你好那就 
您好很高兴为您服务 唉对的 
您好兴您服务 您现在直接最便宜的八块钱您要怎么更改 
您好很高兴为您服务 呃您是要改套餐我看您改过了就是这个月加是吧 
您好很高兴为您服务您好 呃就是 
您好我是预处理专席代表很高兴为您服务你好 您好请讲 
对 还有什么可以帮您的 
您好高兴为您服务 那您这边就是说您要改套餐现在加流量本月 
您好很高兴为您服务 爱奇艺的视频 
很高兴为您服务 什么套就是说您有多少流量是吧 
公司您好兴您服务您好 反正我们移动宽带是吗 
您好很高兴为您服务 嗯 
您好很高兴为您服务 宽带对吧因为我这边是手机业务帮您转到宽带部门帮您查询一下啊操作为了更好的为您解决问题我将电话转到宽带专席请稍等 
您好很高兴为您服务哎你好我想咨询一下 就是看您先订购了您现在和七天吗就是用自己的姓名就是用唉但是我可能买的时候我就是比如说我先买七天三百五天我两个一起买比如说我今天 
唉是的首先的话它套餐有要求的只有要求密码地址报一下 三六八弄 
您好很高兴服务 再加流量对吧再加的话您这个月只能办呃家加流量包了当月可以结算的学算下来有两百多兆三百多兆六百多兆都有可以看您大概需要加多少 
您好很高兴为您服务 对小的 
好很高兴为您服务 四个g那个是一个活动订套餐的话是要升档的升档到七十八的套餐它是这个套餐里面呢是打电话打一个算一个一毛九一分钟全国接听免费流量套餐的是给三个g活动再送三个g总共六个g 
您好很高兴为您服务 嗯 
您好很高兴为您服务唉 呃这个是高清通话就通话中可以同时上网的一个功能这个功能没有功能费的 
您好很高兴为您服务多少 嗯 
您好很高兴为您服务您好 那两百三十八块钱套餐上网不清楚 
您好很高兴为您服务 您好有什么可以帮您 
您好很高兴为您服务 嗯 
您好很高兴为您服务 嗯 
您好很高兴为您服务 对 
您好高兴为您服务您好 您大概用到月底需要多少的流量 
您好兴您服务您好 听幺五九二幺九八九七零五唉对噢还有问题呢 
您好很高兴为您服务 无线的流量套餐啊 
您好很高兴为您服务喂你好你现在是有一个是在原有的套餐基础上加二十块钱那个套餐还有啊我知道您说什么您现在是五十八块的加二十块呢七十八七十八是改到一百分钟通话加两个g流量还有一个活动活动还能再送两个g流量唉对的对的六月份要改卖的那个现在可以改吗可以改下月生效您现在等一下是五万兆就是五十八的套餐是吧对呀对就是这个密码你那个密码知道吧恩密码我不知道忘记了怎么办掌上营业厅嗯对身份证报一下就行就是五十块钱诶身份证 噢 
您好兴您服务 那个那个是假日流量包 
您好很高兴为您服务 就是如果您话费积分比较多的话可以发给话费累积的积分给您变的话费扣您积分 
您好很高兴为您服务喂你好哎您好请讲 您说这个号码的四g高清语音通话对吧这个功能呢是不收费的但您手机上是有没有被被标识什么品牌手机 
高兴您服务 那这个的话是那个我们赠送的二十块钱您真的是腾讯vip的给您是三十个gb呃另外的话我们现在这个在搞活动所以免费用到年底但您之前的话我们会打进一笔专款会帮您抵扣掉这笔费用 
您好很高兴为您服务您好 有按呃有个叫任我用的一个套餐但是无限量使用流量然后它是有一个签收到一个限速 
好的您要改成什么样的套餐 啊那您可以换成最低的十八元一个月就每个月帮您一百兆流量然后打全国电话都是一毛九一分钟全国接听免费 
您好很高兴为您服务 的充值的服务 
您好很高兴为您服务 三十天 
您好高兴为您服务 请说哎 
您好先生您好 嗯就说您这边之前是加了一个七十块两个g流量可选包按天折算的那么是指这个月流量用工作人员 
您好很高兴为您服务唉你好先生 是的 
您好很高兴服务 也就说让您升级套餐九三 
很高兴为您服务 你好在听 
您好很高兴为您服务 那么就是一个全国流量我看一下这里面的里面有的是吧我看 
服务您好 一百兆年付的话目前是一一零六零然后返您两百元话费 
您好很高兴服务 加多少 
好的您好很高兴为您服务 带宽带了您是按照移动宽带就是承诺消费送宽带活动要参加对对对对对对对就那个稍等一下我帮您转接宽带专席 
您好很高兴为您服务 这个月的话我们直接给您加个三十元有一千兆的流量三十块钱一千兆你好请问听得到我的声音吗 
高兴为您服务您好 您说的是小卡的服务吗先生 
您好很高兴为您服务您好很高兴为您服务 是的它是个人版的套餐那您这边需要办理吗还是 
对您好很高兴为您服务 您每个月固定是一百兆 
您好很高兴为您服务 一块对有啊一百三十八的话我们有一个呃您要么就一百二十八的好了一百二十八有三个g的流量然后 
很高兴为您服务 请说 
您好很高兴服务 对啊 
您好很高兴为您服务 打电话就行了 
您好很高兴为您服务 那一个月四个g够吗 
您好很高兴为您服务 嗯对 
您好很高兴为您服务喂你好我 嗯嗯这边的话我帮您呃有的但是他如果您要订购的话他是在五十块钱这一档的才会有这个变动 
流量对吧 流量的话您现在目前是两个g的流量如果超出流量都是按照两毛九一兆接收费 
您好很高兴为您服务 我想 
请说 啊对要开通的不开通的话没有服务的要开通一下漫游 
您好很高兴为您服务 恩好的我看一下您这个号码本月是今天三十元五百兆那现在办理的话是呃就是改流量的话要下个月生效当月如果加流量只能加加油包的 
您好很高兴为您服务 七号到十一号 
您好很高兴服务 活动的话是要截止到一七年的十月底十月底 
这边您是什么套餐 还是办原来的五十八的宽带吗 
您好很高兴为您服务 就是流量不够用通话不够 
您好很高兴为您服务 三十八块钱套餐的话那就是五百兆流量打电话一毛九一分钟全国接听免费嗯这就三十八块钱套餐 
好很高兴服务 嗯对 
您好很高兴为您服务 您这边的话从今天用到月底大概还需要多少兆流量 
您好很高兴为您服务 你好 
您好很高兴服务 你好 
您好很高兴为您服务 通话的高清就是那个vip那个高清通话是这个吗啊这个这个通话中可以上网的一个服务 
很高兴为您服务 对的是一百二十八块钱一个月的 
对的您好很高兴为您服务 呃您办的是三十兆的五块钱三十兆流量 
您好很高兴为您服务您好 已经到了到账呢 
您好很高兴为您服务 呀 
您好兴为您服务 现在套餐都是在通话和流量的呀 
很高兴为您服务 嗯嗯 
您好很高兴服务 好最低十八块一个月但很抱歉目前改不了原因是因为目前系统在升级改不了业务的您要过两个小时之后再来电办 
您好高兴服务 要积分兑换成话费是吧 
对 那个您要办可以办理呀每个月返二十三块钱签约一年 
为您服务 您说套餐什么发短信给您是吧 
为您服务 刚刚我 
高兴为您服务呃您好我想 好谢谢 
您好很高兴为您服务 呃请问您说的是本机号码对吗本机唉本机号码对王是上海美 
很高兴为您服务 你好 
您好兴为您服务 可以改最少十八块钱一个月的里面有一百兆流量打一分钟一毛九的 
嗯您好很高兴为您服务你好 嗯有的今天最后一天啊 
您好请讲 嗯您来电的号码不是上海的您我这边要帮您转回当地幺零零八六咨询 
您好很高兴为您服务 这应该是您原来有办理集团业务它有这个月租优惠的一个 
您好很高兴为您服务 您这个套餐每个月的话流量是有有一个g的 
您好很高兴为您服务 您这个套餐每个月的话流量是有有一个g的 
您好很高兴为您服务 这个月还是以后每个月都要 
您好很高兴为您服务 嗯流量都可以扩容的根据短信来回复就流量增加一些费用不变 
您好请讲您好 怎么会欠八块最低的就十八块的飞享套餐或者恩对 
它是这样的它是两个g全国流量另外就是 送两个g本地呃送两个全国流量而且他是要呃就是您原先流量是小于这个一个g的版本才可以送然后我看一下您本月是办了两个g的版本所以这个送两个g就不能送了 
高兴为您服务 恩 
您好请讲您好 嗯嗯好的帮您看一下啊请稍等感谢您耐心等待现在亲情号码里面有四个副号码是的 
您好很高兴为您服务 对 
您好很高兴服务 您好请讲 
您好很高兴为您服务 呃对三g还另外送三g送到明年六月充值月份开始送就帮您办理一下吧 
您好很高兴服务 是国内还是国际呀 
您好请讲 呃宽带费用每个月收取二十块 
您好很高兴为您服务 呃本地流量只能在上海本地使用的噢然后国内的流量在国内也可以用在都可以用的 
您好很高兴服务 你好 
开通国际漫游就可以了 没有功能费的只有使用费不使用也是不收的再订那他不会产生任何资费 
您好很高兴为您服务 您好请说 
为您服务 嗯是您公司这边需要办理短号业务是吧 
您好很高兴为您服务 什么呢 
您好很高兴为您服务 流量 
您好很高兴为您服务 你们是嗯喂本机号码办理对吗 
您好请讲唉你好 那您目前的话是在外地还是在上海用 
您好很高兴为您服务 喂你 
您好很高兴为您服务 您好 
您好很高兴为您服务 流量多一点的嗯就发给您看一下对吧 
